tenure,Contract,MonthlyCharges,TotalCharges,cluster,segment,Churn
64,1,58.35,3756.45,0,Passive Users,0
4,1,105.65,443.9,3,New Users,1
26,0,100.5,2599.95,3,New Users,0
15,0,20.05,284.3,1,At-Risk Customers,0
64,2,25.65,1740.8,2,Loyal Customers,0
36,0,96.5,3436.1,3,New Users,1
27,0,95.0,2462.55,3,New Users,0
1,0,70.85,70.85,3,New Users,1
35,1,85.95,3110.1,3,New Users,1
4,0,73.9,280.85,3,New Users,1
8,0,45.45,411.75,1,At-Risk Customers,0
10,0,20.0,198.6,1,At-Risk Customers,0
2,0,49.2,103.7,1,At-Risk Customers,0
58,2,109.45,6144.55,0,Passive Users,1
51,2,83.25,4089.45,0,Passive Users,0
46,2,19.25,864.2,2,Loyal Customers,0
1,0,19.65,19.65,1,At-Risk Customers,0
46,0,72.8,3249.4,3,New Users,0
50,0,109.65,5405.8,0,Passive Users,0
53,0,65.0,3363.8,3,New Users,0
61,0,114.1,7132.15,0,Passive Users,0
5,0,20.65,93.55,1,At-Risk Customers,0
47,1,86.95,4138.9,0,Passive Users,0
54,1,94.75,5121.75,0,Passive Users,0
19,0,25.35,566.1,1,At-Risk Customers,0
26,2,105.45,2715.3,0,Passive Users,0
70,2,25.4,1782.05,2,Loyal Customers,0
17,0,102.55,1742.5,3,New Users,0
30,0,100.2,2983.8,3,New Users,1
1,0,24.0,24.0,1,At-Risk Customers,0
19,2,25.6,485.9,2,Loyal Customers,0
26,2,73.5,1905.7,2,Loyal Customers,0
21,0,74.05,1565.7,3,New Users,1
50,1,98.25,4858.7,0,Passive Users,0
68,1,54.4,3723.65,0,Passive Users,0
3,0,101.55,298.35,3,New Users,1
9,0,103.1,970.45,3,New Users,0
51,2,34.2,1782.0,2,Loyal Customers,0
9,0,43.75,405.7,1,At-Risk Customers,0
41,1,111.95,4534.9,0,Passive Users,1
22,0,100.65,2415.95,3,New Users,0
21,1,55.95,1157.05,3,New Users,1
71,2,116.05,8297.5,0,Passive Users,0
1,0,45.75,45.75,1,At-Risk Customers,1
26,1,82.0,2083.1,3,New Users,0
71,2,65.15,4681.75,0,Passive Users,0
4,0,44.8,176.2,1,At-Risk Customers,0
12,0,79.8,1001.2,3,New Users,0
18,0,88.85,1594.75,3,New Users,0
3,0,74.95,212.4,3,New Users,0
72,1,106.85,7677.4,0,Passive Users,0
11,0,74.95,815.5,3,New Users,1
1,0,80.15,80.15,3,New Users,1
13,1,19.3,259.65,1,At-Risk Customers,0
72,1,109.25,8109.8,0,Passive Users,1
42,1,56.1,2386.85,2,Loyal Customers,0
17,0,19.7,340.35,1,At-Risk Customers,0
7,0,51.3,419.35,1,At-Risk Customers,0
68,2,118.6,7990.05,0,Passive Users,0
56,2,24.15,1402.25,2,Loyal Customers,0
38,1,20.3,749.35,2,Loyal Customers,0
72,2,115.5,8425.15,0,Passive Users,0
48,1,25.05,1171.5,2,Loyal Customers,0
52,0,109.1,5647.95,0,Passive Users,0
35,1,19.65,708.8,2,Loyal Customers,0
67,2,111.3,7567.2,0,Passive Users,0
1,0,29.9,29.9,1,At-Risk Customers,0
53,0,80.6,4348.1,0,Passive Users,0
34,0,20.8,635.9,1,At-Risk Customers,0
3,0,35.2,108.95,1,At-Risk Customers,1
1,0,78.8,78.8,3,New Users,1
19,0,89.95,1682.4,3,New Users,0
60,2,116.05,6925.9,0,Passive Users,0
11,2,19.55,223.15,2,Loyal Customers,0
47,0,106.4,5127.95,0,Passive Users,1
18,0,49.4,874.8,1,At-Risk Customers,1
60,2,115.25,6758.45,0,Passive Users,0
72,2,24.8,1874.3,2,Loyal Customers,0
39,1,19.9,791.15,2,Loyal Customers,0
59,1,81.25,4639.45,0,Passive Users,0
2,0,69.95,143.9,3,New Users,0
1,0,69.1,69.1,3,New Users,1
20,0,90.2,1776.55,3,New Users,1
6,0,93.55,536.4,3,New Users,1
71,2,86.4,6172.0,0,Passive Users,0
24,0,66.3,1559.45,3,New Users,0
67,0,94.65,6079.0,0,Passive Users,0
1,0,80.85,80.85,3,New Users,1
48,1,82.05,4029.95,0,Passive Users,1
37,1,72.1,2658.4,3,New Users,0
11,0,34.7,383.55,1,At-Risk Customers,0
3,0,20.55,51.15,1,At-Risk Customers,1
18,0,95.95,1745.5,3,New Users,0
50,1,44.8,2230.85,2,Loyal Customers,0
67,1,109.4,7281.6,0,Passive Users,0
25,0,71.05,1837.7,3,New Users,0
2,0,78.55,149.55,3,New Users,1
9,0,19.7,180.7,1,At-Risk Customers,0
10,1,40.25,411.45,1,At-Risk Customers,0
70,2,19.85,1328.35,2,Loyal Customers,0
9,0,68.25,576.95,3,New Users,0
4,0,20.15,68.45,1,At-Risk Customers,0
2,0,50.95,123.05,1,At-Risk Customers,0
1,0,78.65,78.65,3,New Users,1
19,0,25.15,468.35,1,At-Risk Customers,0
7,0,20.25,174.7,1,At-Risk Customers,0
1,0,42.9,42.9,1,At-Risk Customers,1
1,0,44.0,44.0,1,At-Risk Customers,0
9,1,20.25,172.35,1,At-Risk Customers,0
3,0,34.25,139.35,1,At-Risk Customers,1
9,0,58.5,539.85,1,At-Risk Customers,1
5,0,55.8,300.4,1,At-Risk Customers,0
56,1,88.9,4968.0,0,Passive Users,0
18,0,57.65,992.7,3,New Users,0
49,0,96.2,4718.25,0,Passive Users,1
70,2,79.15,5536.5,0,Passive Users,0
72,2,108.05,7806.6,0,Passive Users,0
6,0,74.4,434.1,3,New Users,1
17,0,94.8,1563.9,3,New Users,0
29,0,45.9,1332.4,1,At-Risk Customers,0
6,0,105.3,545.2,3,New Users,1
63,2,102.6,6296.75,0,Passive Users,0
16,0,73.85,1284.2,3,New Users,1
59,1,61.35,3645.5,0,Passive Users,0
3,0,57.55,161.45,1,At-Risk Customers,0
8,0,29.25,226.95,1,At-Risk Customers,0
7,0,84.55,646.85,3,New Users,1
68,2,19.6,1441.65,2,Loyal Customers,0
68,2,111.75,7511.3,0,Passive Users,0
52,1,106.5,5621.85,0,Passive Users,0
72,2,107.7,7919.8,0,Passive Users,0
32,1,19.3,593.2,2,Loyal Customers,0
72,2,20.05,1423.65,2,Loyal Customers,0
1,0,69.95,69.95,3,New Users,0
42,1,63.7,2763.35,2,Loyal Customers,0
25,2,24.75,692.1,2,Loyal Customers,1
45,0,50.9,2298.55,3,New Users,0
43,1,60.4,2640.55,2,Loyal Customers,0
37,1,79.25,2911.8,3,New Users,0
20,0,85.8,1727.5,3,New Users,1
4,0,24.45,86.6,1,At-Risk Customers,1
63,2,110.1,6705.7,0,Passive Users,0
3,0,90.7,237.65,3,New Users,0
66,2,25.3,1672.35,2,Loyal Customers,0
28,0,105.7,2979.5,3,New Users,1
8,0,85.2,695.75,3,New Users,0
71,2,24.35,1654.6,2,Loyal Customers,0
1,0,24.25,24.25,1,At-Risk Customers,1
72,2,25.1,1857.85,2,Loyal Customers,0
16,0,54.55,825.1,1,At-Risk Customers,0
66,2,96.6,6424.25,0,Passive Users,0
11,0,76.5,837.95,3,New Users,1
51,1,81.15,4126.2,0,Passive Users,0
8,0,38.5,330.8,1,At-Risk Customers,0
14,0,92.9,1337.45,3,New Users,0
4,0,93.5,362.2,3,New Users,1
70,2,84.7,5991.05,0,Passive Users,0
70,2,66.0,4891.5,0,Passive Users,0
54,1,101.5,5373.1,0,Passive Users,1
28,0,74.9,2068.55,3,New Users,1
24,2,20.75,487.05,2,Loyal Customers,0
69,2,61.45,4131.2,0,Passive Users,0
42,0,54.5,2301.15,3,New Users,0
2,0,69.6,131.65,3,New Users,1
39,0,99.75,4036.0,3,New Users,0
45,2,109.75,4900.65,0,Passive Users,0
72,2,80.85,5727.45,0,Passive Users,0
38,2,20.3,743.05,2,Loyal Customers,0
72,2,67.8,4804.65,0,Passive Users,0
1,0,24.05,24.05,1,At-Risk Customers,1
72,2,19.8,1414.65,2,Loyal Customers,0
55,2,25.7,1443.65,2,Loyal Customers,0
51,1,56.15,2898.95,2,Loyal Customers,0
63,2,86.7,5309.5,0,Passive Users,0
1,0,20.4,20.4,1,At-Risk Customers,0
23,2,19.65,451.55,2,Loyal Customers,0
1,0,50.55,50.55,1,At-Risk Customers,1
2,0,54.35,117.05,1,At-Risk Customers,0
52,0,108.1,5839.3,0,Passive Users,0
36,1,54.45,1893.5,2,Loyal Customers,0
1,0,45.35,45.35,1,At-Risk Customers,0
28,1,59.0,1654.45,3,New Users,0
7,1,69.45,477.05,3,New Users,0
14,0,100.55,1415.55,3,New Users,1
72,2,64.95,4546.0,0,Passive Users,0
1,0,20.5,20.5,1,At-Risk Customers,1
10,0,18.85,163.2,1,At-Risk Customers,0
42,1,19.8,849.9,2,Loyal Customers,0
7,0,25.05,189.95,1,At-Risk Customers,0
4,0,74.8,321.9,3,New Users,1
72,2,114.3,8058.55,0,Passive Users,0
20,0,24.45,482.8,1,At-Risk Customers,1
63,2,109.2,7049.75,0,Passive Users,0
56,2,45.05,2560.1,2,Loyal Customers,0
5,0,51.0,286.8,1,At-Risk Customers,0
72,2,110.45,7982.5,0,Passive Users,0
68,0,84.65,5683.6,0,Passive Users,0
67,1,60.05,3994.05,0,Passive Users,0
8,0,44.65,369.15,1,At-Risk Customers,0
52,0,93.25,4631.7,0,Passive Users,0
18,0,20.25,401.95,1,At-Risk Customers,0
59,2,25.45,1534.05,2,Loyal Customers,0
60,2,20.6,1093.0,2,Loyal Customers,0
7,0,94.1,701.3,3,New Users,0
59,1,34.8,1980.3,2,Loyal Customers,0
46,2,60.75,2893.4,2,Loyal Customers,0
5,0,51.35,262.3,1,At-Risk Customers,0
59,2,64.05,3886.85,0,Passive Users,0
70,2,84.8,5917.55,0,Passive Users,0
14,0,71.0,914.0,3,New Users,1
44,0,50.15,2139.1,3,New Users,0
64,2,94.6,5948.7,0,Passive Users,0
58,2,59.75,3624.35,2,Loyal Customers,0
46,1,100.25,4753.85,0,Passive Users,0
58,0,98.9,5780.7,0,Passive Users,0
72,2,97.7,6869.7,0,Passive Users,0
30,0,40.3,1172.95,1,At-Risk Customers,1
11,0,60.25,662.95,3,New Users,0
34,0,56.25,1765.95,3,New Users,0
54,2,46.2,2431.95,2,Loyal Customers,0
3,0,50.6,155.35,1,At-Risk Customers,1
72,2,24.9,1859.2,2,Loyal Customers,0
40,0,84.85,3303.05,3,New Users,1
2,0,65.7,134.35,3,New Users,1
54,2,63.35,3409.1,2,Loyal Customers,0
14,0,50.1,709.5,1,At-Risk Customers,0
1,0,70.5,70.5,3,New Users,1
10,0,94.85,953.45,3,New Users,1
1,0,50.15,50.15,1,At-Risk Customers,0
1,0,19.75,19.75,1,At-Risk Customers,1
56,1,64.65,3665.55,0,Passive Users,0
68,2,79.6,5515.8,0,Passive Users,0
14,1,19.5,272.0,1,At-Risk Customers,0
68,2,99.55,6668.0,0,Passive Users,0
55,0,74.0,4052.4,0,Passive Users,0
16,0,38.9,664.4,1,At-Risk Customers,0
9,0,79.55,718.55,3,New Users,0
14,0,65.45,937.6,3,New Users,1
58,0,98.7,5812.6,0,Passive Users,1
53,0,46.3,2546.85,3,New Users,0
70,2,99.35,6944.5,0,Passive Users,0
14,0,95.8,1346.3,3,New Users,0
22,1,67.5,1544.05,3,New Users,1
10,0,78.15,765.15,3,New Users,0
29,2,26.1,692.55,2,Loyal Customers,0
1,0,69.6,69.6,3,New Users,1
49,1,84.35,4059.35,0,Passive Users,1
68,0,100.2,6851.65,0,Passive Users,1
1,0,78.05,78.05,3,New Users,1
30,1,40.35,1187.05,2,Loyal Customers,0
72,2,79.2,5401.9,0,Passive Users,0
10,0,20.9,247.0,1,At-Risk Customers,0
7,0,73.6,520.0,3,New Users,1
9,0,74.75,706.6,3,New Users,1
1,0,49.9,49.9,1,At-Risk Customers,0
20,0,68.9,1370.35,3,New Users,0
1,0,20.25,20.25,1,At-Risk Customers,0
29,0,76.0,2215.25,3,New Users,0
1,0,74.0,74.0,3,New Users,0
3,0,82.3,214.4,3,New Users,0
20,0,89.4,1871.15,3,New Users,0
64,0,99.15,6171.2,0,Passive Users,0
1,0,20.2,20.2,1,At-Risk Customers,1
6,0,29.45,161.45,1,At-Risk Customers,0
50,2,19.8,1013.2,2,Loyal Customers,0
6,0,59.15,336.7,1,At-Risk Customers,0
7,0,44.75,333.65,1,At-Risk Customers,0
72,2,90.8,6511.8,0,Passive Users,0
8,0,49.55,393.45,1,At-Risk Customers,0
67,2,106.7,7009.5,0,Passive Users,0
24,0,93.55,2264.05,3,New Users,1
72,2,94.45,6921.7,0,Passive Users,0
33,1,19.45,600.25,2,Loyal Customers,0
2,0,25.05,56.35,1,At-Risk Customers,1
70,2,67.95,4664.15,0,Passive Users,0
22,1,65.25,1441.8,3,New Users,0
59,0,99.45,5623.7,0,Passive Users,0
36,1,20.35,695.85,2,Loyal Customers,0
51,2,19.95,1028.75,2,Loyal Customers,0
53,1,77.4,4155.95,0,Passive Users,0
20,1,19.7,395.6,1,At-Risk Customers,0
63,2,99.7,6330.4,0,Passive Users,0
40,0,74.8,2971.7,3,New Users,0
35,1,19.15,638.0,2,Loyal Customers,0
26,1,78.95,2034.25,3,New Users,0
27,0,95.55,2510.2,3,New Users,1
53,1,62.85,3419.5,0,Passive Users,0
34,0,71.55,2427.35,3,New Users,0
19,0,94.95,1760.25,3,New Users,0
43,0,86.1,3551.65,3,New Users,0
6,0,19.55,122.9,1,At-Risk Customers,0
56,2,24.8,1424.2,2,Loyal Customers,0
57,0,39.3,2111.45,1,At-Risk Customers,1
34,0,84.05,2909.95,3,New Users,0
10,0,36.25,374.0,1,At-Risk Customers,0
1,0,20.25,20.25,1,At-Risk Customers,1
13,0,23.9,300.8,1,At-Risk Customers,1
56,0,98.6,5581.05,0,Passive Users,0
55,0,103.65,5676.65,0,Passive Users,0
36,2,92.9,3379.25,0,Passive Users,0
47,1,19.9,942.95,2,Loyal Customers,0
12,0,20.1,232.4,1,At-Risk Customers,0
1,0,85.45,85.45,3,New Users,1
24,0,80.5,2088.45,3,New Users,0
63,1,99.9,6137.0,0,Passive Users,1
35,0,39.85,1434.6,1,At-Risk Customers,0
67,1,60.5,3870.0,0,Passive Users,0
25,0,84.8,2043.45,3,New Users,1
21,0,103.85,2215.0,3,New Users,0
13,0,67.8,842.25,3,New Users,0
35,0,75.2,2576.2,3,New Users,1
71,2,24.85,1901.0,2,Loyal Customers,0
29,0,19.35,601.6,1,At-Risk Customers,0
71,2,49.35,3515.25,2,Loyal Customers,1
7,0,89.0,605.45,3,New Users,0
57,0,55.0,3094.05,3,New Users,0
65,2,76.15,4929.55,0,Passive Users,0
27,1,20.3,595.05,2,Loyal Customers,0
6,0,74.9,469.8,3,New Users,1
72,2,117.35,8436.25,0,Passive Users,0
1,0,19.75,19.75,1,At-Risk Customers,0
11,0,45.2,492.0,1,At-Risk Customers,0
39,2,25.2,987.95,2,Loyal Customers,0
59,0,89.75,5496.9,0,Passive Users,0
26,1,75.0,1908.35,3,New Users,0
2,0,49.95,107.1,1,At-Risk Customers,0
72,2,65.7,4575.35,0,Passive Users,0
65,1,67.05,4309.55,0,Passive Users,0
72,2,110.9,7922.75,0,Passive Users,0
6,0,87.95,522.35,3,New Users,0
32,1,19.8,587.7,2,Loyal Customers,0
50,1,75.7,3876.2,0,Passive Users,0
61,2,62.15,3778.85,0,Passive Users,0
15,0,101.25,1457.25,3,New Users,1
72,2,115.15,8349.45,0,Passive Users,0
9,0,18.95,185.6,1,At-Risk Customers,1
1,0,19.5,19.5,1,At-Risk Customers,0
12,0,86.55,1066.9,3,New Users,0
37,0,28.6,973.55,1,At-Risk Customers,1
61,1,20.4,1226.45,2,Loyal Customers,0
18,1,19.8,342.3,1,At-Risk Customers,0
21,0,45.65,985.05,1,At-Risk Customers,0
68,2,56.4,3948.45,2,Loyal Customers,0
12,0,73.3,828.05,3,New Users,0
2,0,24.35,41.85,1,At-Risk Customers,1
62,0,101.35,6164.7,0,Passive Users,0
29,0,98.65,2862.75,3,New Users,1
1,0,33.6,33.6,1,At-Risk Customers,0
5,0,79.9,343.95,3,New Users,1
1,0,20.7,20.7,1,At-Risk Customers,0
62,2,104.05,6590.5,0,Passive Users,0
36,2,20.25,717.95,2,Loyal Customers,0
28,0,103.3,2890.65,3,New Users,1
69,1,73.7,4885.85,0,Passive Users,0
11,0,96.2,1222.05,3,New Users,1
63,0,108.75,6871.7,0,Passive Users,0
23,1,20.15,405.6,1,At-Risk Customers,0
10,0,19.75,208.25,1,At-Risk Customers,0
71,2,25.95,1801.9,2,Loyal Customers,0
45,0,70.05,3062.45,3,New Users,0
70,2,24.05,1764.75,2,Loyal Customers,0
22,0,84.75,1816.75,3,New Users,0
52,2,23.05,1255.1,2,Loyal Customers,0
55,1,104.15,5743.05,0,Passive Users,1
65,2,59.95,3921.1,0,Passive Users,0
72,2,19.55,1463.45,2,Loyal Customers,0
10,1,19.6,189.45,1,At-Risk Customers,0
7,1,20.05,96.8,1,At-Risk Customers,0
5,0,85.55,408.5,3,New Users,0
24,2,78.6,1846.65,2,Loyal Customers,0
72,2,116.8,8456.75,0,Passive Users,0
21,0,43.55,1011.5,1,At-Risk Customers,0
69,1,60.8,4263.4,0,Passive Users,0
44,0,54.9,2549.1,3,New Users,0
61,1,65.2,3965.05,0,Passive Users,0
24,0,102.95,2496.7,3,New Users,1
1,0,90.6,90.6,3,New Users,1
6,0,50.8,288.05,1,At-Risk Customers,1
4,0,90.05,368.1,3,New Users,1
72,2,108.2,7840.6,0,Passive Users,0
72,2,92.0,6632.75,0,Passive Users,0
14,0,75.1,1013.35,3,New Users,0
7,0,25.05,152.95,1,At-Risk Customers,0
48,1,75.15,3772.65,0,Passive Users,0
55,1,19.5,1026.35,2,Loyal Customers,0
1,0,19.3,19.3,1,At-Risk Customers,0
45,1,112.2,5031.85,0,Passive Users,0
3,0,70.3,220.4,3,New Users,0
71,2,19.6,1416.5,2,Loyal Customers,0
8,0,20.25,158.35,1,At-Risk Customers,0
3,0,75.85,256.6,3,New Users,1
69,2,80.65,5542.55,0,Passive Users,0
1,0,68.5,68.5,3,New Users,1
72,2,115.75,8443.7,0,Passive Users,0
11,0,73.5,791.75,3,New Users,1
71,2,80.6,5708.2,0,Passive Users,0
1,0,69.95,69.95,3,New Users,1
33,2,59.55,2016.3,2,Loyal Customers,0
16,1,19.05,326.65,1,At-Risk Customers,0
56,1,95.65,5471.75,0,Passive Users,0
1,0,19.95,19.95,1,At-Risk Customers,0
5,0,70.05,346.4,3,New Users,1
57,1,19.4,1061.6,2,Loyal Customers,0
56,1,36.1,1971.5,2,Loyal Customers,0
8,0,94.0,773.65,3,New Users,1
22,0,61.15,1422.05,3,New Users,1
1,0,19.75,19.75,1,At-Risk Customers,0
40,0,64.1,2460.35,3,New Users,0
46,2,19.75,856.5,2,Loyal Customers,0
63,2,19.7,1275.85,2,Loyal Customers,0
68,2,110.2,7467.5,0,Passive Users,0
69,2,106.35,7261.75,0,Passive Users,0
56,0,90.55,5116.6,0,Passive Users,0
10,1,65.9,660.05,3,New Users,0
63,1,104.5,6590.8,0,Passive Users,0
24,2,52.5,1208.15,2,Loyal Customers,0
19,0,56.1,1033.9,3,New Users,0
22,0,88.75,1885.15,3,New Users,0
29,0,84.45,2467.1,3,New Users,1
13,1,75.3,989.45,3,New Users,1
70,2,26.0,2006.95,2,Loyal Customers,0
49,0,99.4,5025.0,0,Passive Users,0
43,1,109.55,4830.25,0,Passive Users,1
3,0,19.6,59.75,1,At-Risk Customers,1
42,1,73.15,3088.25,0,Passive Users,0
57,1,54.65,3134.7,2,Loyal Customers,0
2,0,66.4,94.55,3,New Users,1
72,2,115.55,8312.4,0,Passive Users,0
46,0,104.45,4863.85,0,Passive Users,0
66,0,100.05,6871.9,0,Passive Users,1
62,1,102.0,6529.25,0,Passive Users,1
72,2,91.15,6637.9,0,Passive Users,0
35,1,89.7,3165.6,3,New Users,0
17,0,90.2,1454.15,3,New Users,1
72,2,92.4,6786.1,0,Passive Users,0
28,1,19.9,543.0,2,Loyal Customers,0
56,2,25.15,1327.15,2,Loyal Customers,1
31,0,79.85,2404.15,3,New Users,1
45,1,18.85,867.3,2,Loyal Customers,0
1,0,25.75,25.75,1,At-Risk Customers,0
2,0,49.6,114.7,1,At-Risk Customers,1
6,0,20.95,109.5,1,At-Risk Customers,0
48,1,97.05,4692.95,0,Passive Users,0
25,0,25.4,546.85,1,At-Risk Customers,0
64,2,19.7,1274.05,2,Loyal Customers,0
50,0,35.0,1782.4,1,At-Risk Customers,0
52,1,101.25,5301.1,0,Passive Users,0
4,0,70.2,280.35,3,New Users,0
32,0,90.95,2897.95,3,New Users,0
45,2,73.85,3371.0,0,Passive Users,0
9,0,88.05,801.3,3,New Users,0
66,1,105.95,6975.25,0,Passive Users,1
3,0,91.85,257.05,3,New Users,1
54,2,20.1,1079.45,2,Loyal Customers,0
1,0,40.1,40.1,1,At-Risk Customers,1
64,2,110.3,6997.3,0,Passive Users,0
31,0,73.9,2217.15,3,New Users,1
14,0,89.8,1129.1,3,New Users,1
12,1,85.15,979.05,3,New Users,0
67,1,60.95,4119.4,0,Passive Users,0
35,0,72.25,2568.55,3,New Users,1
45,2,73.55,3349.1,0,Passive Users,0
10,0,46.0,492.1,1,At-Risk Customers,0
29,0,58.55,1718.95,3,New Users,0
24,1,24.6,605.25,1,At-Risk Customers,0
66,2,19.75,1344.5,2,Loyal Customers,0
51,1,86.35,4267.15,0,Passive Users,0
45,2,25.5,1121.05,2,Loyal Customers,0
49,1,19.0,918.7,2,Loyal Customers,0
29,2,19.55,521.8,2,Loyal Customers,0
40,0,110.1,4469.1,3,New Users,0
37,0,96.55,3580.3,3,New Users,1
25,0,69.75,1729.35,3,New Users,0
22,0,50.6,1073.3,1,At-Risk Customers,0
72,2,65.6,4566.5,0,Passive Users,0
7,0,40.1,293.3,1,At-Risk Customers,1
33,2,82.1,2603.1,2,Loyal Customers,0
23,0,79.1,1783.75,3,New Users,0
24,0,101.25,2440.15,3,New Users,1
1,0,79.55,79.55,3,New Users,1
69,2,90.65,6322.1,0,Passive Users,0
3,1,20.55,57.4,1,At-Risk Customers,0
56,1,75.75,4284.65,0,Passive Users,0
65,1,110.0,7138.65,0,Passive Users,0
71,1,20.85,1539.75,2,Loyal Customers,0
14,0,80.35,1058.1,3,New Users,0
2,0,70.15,123.8,3,New Users,0
32,1,84.05,2781.85,3,New Users,1
40,0,67.45,2731.0,3,New Users,0
1,0,20.75,20.75,1,At-Risk Customers,0
1,0,89.1,89.1,3,New Users,1
7,0,69.9,497.3,3,New Users,0
15,0,51.1,711.15,1,At-Risk Customers,0
17,0,94.4,1607.2,3,New Users,1
19,0,78.25,1490.95,3,New Users,1
71,2,25.55,1898.1,2,Loyal Customers,0
54,2,60.0,3273.95,2,Loyal Customers,0
31,0,90.55,2929.75,3,New Users,0
11,0,76.4,838.7,3,New Users,0
18,0,84.95,1443.65,3,New Users,0
72,2,110.1,7746.7,0,Passive Users,0
71,0,99.65,6951.15,0,Passive Users,0
5,0,45.4,214.75,1,At-Risk Customers,0
38,1,69.0,2669.45,3,New Users,0
5,0,48.65,235.2,1,At-Risk Customers,0
2,0,44.15,92.65,1,At-Risk Customers,1
52,2,59.85,3103.25,2,Loyal Customers,0
8,0,75.75,606.25,3,New Users,1
68,2,80.65,5330.2,0,Passive Users,0
69,1,20.55,1403.1,2,Loyal Customers,0
42,0,66.4,2727.8,3,New Users,0
50,2,100.2,5038.45,0,Passive Users,0
1,0,19.1,19.1,1,At-Risk Customers,1
1,0,80.3,80.3,3,New Users,1
33,0,44.55,1462.6,1,At-Risk Customers,0
7,0,20.35,150.6,1,At-Risk Customers,0
64,0,91.8,5960.5,0,Passive Users,0
1,0,74.9,74.9,3,New Users,1
59,2,20.2,1192.3,2,Loyal Customers,0
6,0,50.35,314.55,1,At-Risk Customers,0
3,0,18.8,56.0,1,At-Risk Customers,0
15,0,20.45,330.8,1,At-Risk Customers,0
13,1,64.75,877.35,3,New Users,0
23,0,98.7,2249.1,3,New Users,0
31,0,89.45,2807.65,3,New Users,0
29,1,58.75,1696.2,3,New Users,0
49,1,20.7,1032.05,2,Loyal Customers,0
56,0,85.6,4902.8,0,Passive Users,0
63,2,80.3,4995.35,0,Passive Users,0
63,2,79.8,5034.05,0,Passive Users,0
24,0,79.85,1857.75,3,New Users,0
36,1,54.1,1992.85,2,Loyal Customers,0
9,0,80.85,751.65,3,New Users,1
3,0,24.75,66.95,1,At-Risk Customers,1
21,1,80.9,1714.95,3,New Users,0
13,1,24.5,343.6,1,At-Risk Customers,0
1,0,20.15,20.15,1,At-Risk Customers,0
25,1,20.05,520.1,1,At-Risk Customers,0
71,2,19.6,1387.45,2,Loyal Customers,0
66,1,114.3,7383.7,0,Passive Users,0
45,1,100.3,4483.95,0,Passive Users,0
22,0,80.0,1706.45,3,New Users,0
67,1,20.85,1327.4,2,Loyal Customers,0
68,2,89.95,5974.3,0,Passive Users,0
0,2,20.0,1397.475,2,Loyal Customers,0
49,0,90.85,4515.85,0,Passive Users,1
4,0,48.75,179.85,1,At-Risk Customers,0
63,1,80.0,5040.2,0,Passive Users,0
2,0,79.7,165.0,3,New Users,1
21,1,20.35,422.7,1,At-Risk Customers,0
55,2,57.55,3046.4,2,Loyal Customers,1
1,0,20.25,20.25,1,At-Risk Customers,0
17,2,19.4,358.05,2,Loyal Customers,0
30,0,100.4,2936.25,3,New Users,0
22,0,57.95,1271.8,3,New Users,0
9,0,59.5,530.05,1,At-Risk Customers,0
1,0,19.2,19.2,1,At-Risk Customers,0
21,0,86.5,1808.7,3,New Users,1
19,0,59.55,1144.6,3,New Users,0
69,0,103.95,7446.9,0,Passive Users,1
1,0,25.1,25.1,1,At-Risk Customers,1
72,2,103.95,7556.9,0,Passive Users,0
70,2,68.95,4858.7,0,Passive Users,0
66,0,103.1,6595.0,0,Passive Users,0
7,0,24.7,149.05,1,At-Risk Customers,0
46,0,110.2,4972.1,0,Passive Users,0
39,0,48.95,1880.85,3,New Users,1
32,0,62.45,2045.55,3,New Users,0
24,0,89.55,2187.15,3,New Users,0
6,0,83.55,477.55,3,New Users,1
37,0,78.9,2976.95,3,New Users,0
8,0,20.35,178.7,1,At-Risk Customers,0
72,2,71.45,5025.85,0,Passive Users,0
71,2,46.35,3353.4,2,Loyal Customers,0
16,0,94.65,1461.15,3,New Users,0
57,0,49.9,2782.4,3,New Users,0
66,1,25.45,1699.15,2,Loyal Customers,0
17,0,89.15,1496.9,3,New Users,1
21,0,20.75,452.2,1,At-Risk Customers,0
66,2,66.1,4428.45,0,Passive Users,0
17,0,75.4,1322.55,3,New Users,0
1,0,70.45,70.45,3,New Users,1
58,1,60.3,3563.8,0,Passive Users,1
8,0,21.05,139.75,1,At-Risk Customers,0
27,1,69.35,1927.3,3,New Users,0
34,0,88.85,3000.25,3,New Users,0
30,1,97.0,3021.3,3,New Users,0
33,0,66.4,2245.4,3,New Users,0
1,0,24.75,24.75,1,At-Risk Customers,1
14,0,69.2,944.65,3,New Users,0
16,1,79.5,1264.2,3,New Users,0
49,2,100.65,4917.75,0,Passive Users,0
19,0,103.3,2012.7,3,New Users,1
70,2,79.7,5743.3,0,Passive Users,0
32,0,61.4,1864.65,3,New Users,0
18,0,69.8,1221.65,3,New Users,0
37,2,40.55,1390.85,2,Loyal Customers,0
4,0,75.65,302.35,3,New Users,0
16,0,90.7,1374.9,3,New Users,0
17,0,80.5,1336.9,3,New Users,0
19,0,60.6,1297.8,3,New Users,0
60,2,101.15,6067.4,0,Passive Users,0
51,2,24.95,1222.25,2,Loyal Customers,0
28,2,20.3,487.95,2,Loyal Customers,0
43,2,60.0,2548.55,2,Loyal Customers,0
42,2,20.25,835.5,2,Loyal Customers,0
3,0,78.5,242.05,3,New Users,1
1,0,44.75,44.75,1,At-Risk Customers,0
